"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee"
"1512","E0",2017-05-21,"Burnley","West Ham",1,2,"A",1,1,"D","R Madley"
"1513","E0",2017-05-21,"Chelsea","Sunderland",5,1,"H",1,1,"D","N Swarbrick"
"1514","E0",2017-05-21,"Hull","Tottenham",1,7,"A",0,3,"A","A Marriner"
"1515","E0",2017-05-21,"Leicester","Bournemouth",1,1,"D",0,1,"A","l Mason"
"1516","E0",2017-05-21,"Liverpool","Middlesbrough",3,0,"H",1,0,"H","M Atkinson"
"1517","E0",2017-05-21,"Man United","Crystal Palace",2,0,"H",2,0,"H","A Taylor"
"1518","E0",2017-05-21,"Southampton","Stoke",0,1,"A",0,0,"D","L Probert"
"1519","E0",2017-05-21,"Swansea","West Brom",2,1,"H",0,1,"A","M Dean"
"1520","E0",2017-05-21,"Watford","Man City",0,5,"A",0,4,"A","J Moss"
"1521","E0",2017-08-11,"Arsenal","Leicester",4,3,"H",2,2,"D","M Dean"
"1522","E0",2017-08-12,"Brighton","Man City",0,2,"A",0,0,"D","M Oliver"
"1523","E0",2017-08-12,"Chelsea","Burnley",2,3,"A",0,3,"A","C Pawson"
"1524","E0",2017-08-12,"Crystal Palace","Huddersfield",0,3,"A",0,2,"A","J Moss"
"1525","E0",2017-08-12,"Everton","Stoke",1,0,"H",1,0,"H","N Swarbrick"
"1526","E0",2017-08-12,"Southampton","Swansea",0,0,"D",0,0,"D","M Jones"
"1527","E0",2017-08-12,"Watford","Liverpool",3,3,"D",2,1,"H","A Taylor"
"1528","E0",2017-08-12,"West Brom","Bournemouth",1,0,"H",1,0,"H","R Madley"
"1529","E0",2017-08-13,"Man United","West Ham",4,0,"H",1,0,"H","M Atkinson"
"1530","E0",2017-08-13,"Newcastle","Tottenham",0,2,"A",0,0,"D","A Marriner"
"1531","E0",2017-08-19,"Bournemouth","Watford",0,2,"A",0,0,"D","R East"
"1532","E0",2017-08-19,"Burnley","West Brom",0,1,"A",0,0,"D","M Atkinson"
"1533","E0",2017-08-19,"Leicester","Brighton",2,0,"H",1,0,"H","L Probert"
"1534","E0",2017-08-19,"Liverpool","Crystal Palace",1,0,"H",0,0,"D","K Friend"
"1535","E0",2017-08-19,"Southampton","West Ham",3,2,"H",2,1,"H","L Mason"
"1536","E0",2017-08-19,"Stoke","Arsenal",1,0,"H",0,0,"D","A Marriner"
"1537","E0",2017-08-19,"Swansea","Man United",0,4,"A",0,1,"A","J Moss"
"1538","E0",2017-08-20,"Huddersfield","Newcastle",1,0,"H",0,0,"D","C Pawson"
"1539","E0",2017-08-20,"Tottenham","Chelsea",1,2,"A",0,1,"A","A Taylor"
"1540","E0",2017-08-21,"Man City","Everton",1,1,"D",0,1,"A","R Madley"
"1541","E0",2017-08-26,"Bournemouth","Man City",1,2,"A",1,1,"D","M Dean"
"1542","E0",2017-08-26,"Crystal Palace","Swansea",0,2,"A",0,1,"A","A Marriner"
"1543","E0",2017-08-26,"Huddersfield","Southampton",0,0,"D",0,0,"D","S Attwell"
"1544","E0",2017-08-26,"Man United","Leicester",2,0,"H",0,0,"D","M Oliver"
"1545","E0",2017-08-26,"Newcastle","West Ham",3,0,"H",1,0,"H","N Swarbrick"
"1546","E0",2017-08-26,"Watford","Brighton",0,0,"D",0,0,"D","G Scott"
"1547","E0",2017-08-27,"Chelsea","Everton",2,0,"H",2,0,"H","J Moss"
"1548","E0",2017-08-27,"Liverpool","Arsenal",4,0,"H",2,0,"H","C Pawson"
"1549","E0",2017-08-27,"Tottenham","Burnley",1,1,"D",0,0,"D","L Mason"
"1550","E0",2017-08-27,"West Brom","Stoke",1,1,"D",0,0,"D","A Taylor"
"1551","E0",2017-09-09,"Arsenal","Bournemouth",3,0,"H",2,0,"H","A Taylor"
"1552","E0",2017-09-09,"Brighton","West Brom",3,1,"H",1,0,"H","C Kavanagh"
"1553","E0",2017-09-09,"Everton","Tottenham",0,3,"A",0,2,"A","G Scott"
"1554","E0",2017-09-09,"Leicester","Chelsea",1,2,"A",0,1,"A","L Mason"
"1555","E0",2017-09-09,"Man City","Liverpool",5,0,"H",2,0,"H","J Moss"
"1556","E0",2017-09-09,"Southampton","Watford",0,2,"A",0,1,"A","L Probert"
"1557","E0",2017-09-09,"Stoke","Man United",2,2,"D",1,1,"D","N Swarbrick"
"1558","E0",2017-09-10,"Burnley","Crystal Palace",1,0,"H",1,0,"H","M Oliver"
"1559","E0",2017-09-10,"Swansea","Newcastle",0,1,"A",0,0,"D","M Jones"
"1560","E0",2017-09-11,"West Ham","Huddersfield",2,0,"H",0,0,"D","K Friend"
"1561","E0",2017-09-15,"Bournemouth","Brighton",2,1,"H",0,0,"D","C Pawson"
"1562","E0",2017-09-16,"Crystal Palace","Southampton",0,1,"A",0,1,"A","R Madley"
"1563","E0",2017-09-16,"Huddersfield","Leicester",1,1,"D",0,0,"D","J Moss"
"1564","E0",2017-09-16,"Liverpool","Burnley",1,1,"D",1,1,"D","R East"
"1565","E0",2017-09-16,"Newcastle","Stoke",2,1,"H",1,0,"H","S Attwell"
"1566","E0",2017-09-16,"Tottenham","Swansea",0,0,"D",0,0,"D","M Dean"
"1567","E0",2017-09-16,"Watford","Man City",0,6,"A",0,3,"A","A Taylor"
"1568","E0",2017-09-16,"West Brom","West Ham",0,0,"D",0,0,"D","P Tierney"
"1569","E0",2017-09-17,"Chelsea","Arsenal",0,0,"D",0,0,"D","M Oliver"
"1570","E0",2017-09-17,"Man United","Everton",4,0,"H",1,0,"H","A Marriner"
"1571","E0",2017-09-23,"Burnley","Huddersfield",0,0,"D",0,0,"D","C Kavanagh"
"1572","E0",2017-09-23,"Everton","Bournemouth",2,1,"H",0,0,"D","M Atkinson"
"1573","E0",2017-09-23,"Leicester","Liverpool",2,3,"A",1,2,"A","A Taylor"
"1574","E0",2017-09-23,"Man City","Crystal Palace",5,0,"H",1,0,"H","N Swarbrick"
"1575","E0",2017-09-23,"Southampton","Man United",0,1,"A",0,1,"A","C Pawson"
"1576","E0",2017-09-23,"Stoke","Chelsea",0,4,"A",0,2,"A","M Dean"
"1577","E0",2017-09-23,"Swansea","Watford",1,2,"A",0,1,"A","L Mason"
"1578","E0",2017-09-23,"West Ham","Tottenham",2,3,"A",0,2,"A","M Oliver"
"1579","E0",2017-09-24,"Brighton","Newcastle",1,0,"H",0,0,"D","A Marriner"
"1580","E0",2017-09-25,"Arsenal","West Brom",2,0,"H",1,0,"H","R Madley"
"1581","E0",2017-09-30,"Bournemouth","Leicester",0,0,"D",0,0,"D","G Scott"
"1582","E0",2017-09-30,"Chelsea","Man City",0,1,"A",0,0,"D","M Atkinson"
"1583","E0",2017-09-30,"Huddersfield","Tottenham",0,4,"A",0,3,"A","N Swarbrick"
"1584","E0",2017-09-30,"Man United","Crystal Palace",4,0,"H",2,0,"H","M Dean"
"1585","E0",2017-09-30,"Stoke","Southampton",2,1,"H",1,0,"H","M Jones"
"1586","E0",2017-09-30,"West Brom","Watford",2,2,"D",2,1,"H","M Oliver"
"1587","E0",2017-09-30,"West Ham","Swansea",1,0,"H",0,0,"D","R East"
"1588","E0",2017-10-01,"Arsenal","Brighton",2,0,"H",1,0,"H","K Friend"
"1589","E0",2017-10-01,"Everton","Burnley",0,1,"A",0,1,"A","J Moss"
"1590","E0",2017-10-01,"Newcastle","Liverpool",1,1,"D",1,1,"D","C Pawson"
"1591","E0",2017-10-14,"Burnley","West Ham",1,1,"D",0,1,"A","S Attwell"
"1592","E0",2017-10-14,"Crystal Palace","Chelsea",2,1,"H",2,1,"H","A Marriner"
"1593","E0",2017-10-14,"Liverpool","Man United",0,0,"D",0,0,"D","M Atkinson"
"1594","E0",2017-10-14,"Man City","Stoke",7,2,"H",3,1,"H","C Pawson"
"1595","E0",2017-10-14,"Swansea","Huddersfield",2,0,"H",1,0,"H","P Tierney"
"1596","E0",2017-10-14,"Tottenham","Bournemouth",1,0,"H",0,0,"D","R Madley"
"1597","E0",2017-10-14,"Watford","Arsenal",2,1,"H",0,1,"A","N Swarbrick"
"1598","E0",2017-10-15,"Brighton","Everton",1,1,"D",0,0,"D","M Oliver"
"1599","E0",2017-10-15,"Southampton","Newcastle",2,2,"D",0,1,"A","K Friend"
"1600","E0",2017-10-16,"Leicester","West Brom",1,1,"D",0,0,"D","M Dean"
"1601","E0",2017-10-20,"West Ham","Brighton",0,3,"A",0,2,"A","M Atkinson"
"1602","E0",2017-10-21,"Chelsea","Watford",4,2,"H",1,1,"D","J Moss"
"1603","E0",2017-10-21,"Huddersfield","Man United",2,1,"H",2,0,"H","L Mason"
"1604","E0",2017-10-21,"Man City","Burnley",3,0,"H",1,0,"H","R East"
"1605","E0",2017-10-21,"Newcastle","Crystal Palace",1,0,"H",0,0,"D","S Attwell"
"1606","E0",2017-10-21,"Southampton","West Brom",1,0,"H",0,0,"D","G Scott"
"1607","E0",2017-10-21,"Stoke","Bournemouth",1,2,"A",0,2,"A","L Probert"
"1608","E0",2017-10-21,"Swansea","Leicester",1,2,"A",0,1,"A","M Oliver"
"1609","E0",2017-10-22,"Everton","Arsenal",2,5,"A",1,1,"D","C Pawson"
"1610","E0",2017-10-22,"Tottenham","Liverpool",4,1,"H",3,1,"H","A Marriner"
"1611","E0",2017-10-28,"Arsenal","Swansea",2,1,"H",0,1,"A","L Mason"
"1612","E0",2017-10-28,"Bournemouth","Chelsea",0,1,"A",0,0,"D","C Pawson"
"1613","E0",2017-10-28,"Crystal Palace","West Ham",2,2,"D",0,2,"A","R Madley"
"1614","E0",2017-10-28,"Liverpool","Huddersfield",3,0,"H",0,0,"D","K Friend"
"1615","E0",2017-10-28,"Man United","Tottenham",1,0,"H",0,0,"D","J Moss"
"1616","E0",2017-10-28,"Watford","Stoke",0,1,"A",0,1,"A","M Oliver"
"1617","E0",2017-10-28,"West Brom","Man City",2,3,"A",1,2,"A","M Jones"
"1618","E0",2017-10-29,"Brighton","Southampton",1,1,"D",0,1,"A","N Swarbrick"
"1619","E0",2017-10-29,"Leicester","Everton",2,0,"H",2,0,"H","A Marriner"
"1620","E0",2017-10-30,"Burnley","Newcastle",1,0,"H",0,0,"D","M Dean"
"1621","E0",2017-11-04,"Huddersfield","West Brom",1,0,"H",1,0,"H","R East"
"1622","E0",2017-11-04,"Newcastle","Bournemouth",0,1,"A",0,0,"D","P Tierney"
"1623","E0",2017-11-04,"Southampton","Burnley",0,1,"A",0,0,"D","L Probert"
"1624","E0",2017-11-04,"Stoke","Leicester",2,2,"D",1,1,"D","R Madley"
"1625","E0",2017-11-04,"Swansea","Brighton",0,1,"A",0,1,"A","M Dean"
"1626","E0",2017-11-04,"West Ham","Liverpool",1,4,"A",0,2,"A","N Swarbrick"
"1627","E0",2017-11-05,"Chelsea","Man United",1,0,"H",0,0,"D","A Taylor"
"1628","E0",2017-11-05,"Everton","Watford",3,2,"H",0,0,"D","G Scott"
"1629","E0",2017-11-05,"Man City","Arsenal",3,1,"H",1,0,"H","M Oliver"
"1630","E0",2017-11-05,"Tottenham","Crystal Palace",1,0,"H",0,0,"D","K Friend"
"1631","E0",2017-11-18,"Arsenal","Tottenham",2,0,"H",2,0,"H","M Dean"
"1632","E0",2017-11-18,"Bournemouth","Huddersfield",4,0,"H",2,0,"H","L Probert"
"1633","E0",2017-11-18,"Burnley","Swansea",2,0,"H",2,0,"H","M Atkinson"
"1634","E0",2017-11-18,"Crystal Palace","Everton",2,2,"D",2,2,"D","A Taylor"
"1635","E0",2017-11-18,"Leicester","Man City",0,2,"A",0,1,"A","G Scott"
"1636","E0",2017-11-18,"Liverpool","Southampton",3,0,"H",2,0,"H","M Jones"
"1637","E0",2017-11-18,"Man United","Newcastle",4,1,"H",2,1,"H","C Pawson"
"1638","E0",2017-11-18,"West Brom","Chelsea",0,4,"A",0,3,"A","J Moss"
"1639","E0",2017-11-19,"Watford","West Ham",2,0,"H",1,0,"H","A Marriner"
"1640","E0",2017-11-20,"Brighton","Stoke",2,2,"D",1,2,"A","L Mason"
"1641","E0",2017-11-24,"West Ham","Leicester",1,1,"D",1,1,"D","M Atkinson"
"1642","E0",2017-11-25,"Crystal Palace","Stoke",2,1,"H",0,0,"D","M Dean"
"1643","E0",2017-11-25,"Liverpool","Chelsea",1,1,"D",0,0,"D","M Oliver"
"1644","E0",2017-11-25,"Man United","Brighton",1,0,"H",0,0,"D","N Swarbrick"
"1645","E0",2017-11-25,"Newcastle","Watford",0,3,"A",0,2,"A","C Kavanagh"
"1646","E0",2017-11-25,"Swansea","Bournemouth",0,0,"D",0,0,"D","S Attwell"
"1647","E0",2017-11-25,"Tottenham","West Brom",1,1,"D",0,1,"A","M Jones"
"1648","E0",2017-11-26,"Burnley","Arsenal",0,1,"A",0,0,"D","L Mason"
"1649","E0",2017-11-26,"Huddersfield","Man City",1,2,"A",1,0,"H","C Pawson"
"1650","E0",2017-11-26,"Southampton","Everton",4,1,"H",1,1,"D","K Friend"
"1651","E0",2017-11-28,"Brighton","Crystal Palace",0,0,"D",0,0,"D","A Marriner"
"1652","E0",2017-11-28,"Leicester","Tottenham",2,1,"H",2,0,"H","A Taylor"
"1653","E0",2017-11-28,"Watford","Man United",2,4,"A",0,3,"A","J Moss"
"1654","E0",2017-11-28,"West Brom","Newcastle",2,2,"D",1,0,"H","L Probert"
"1655","E0",2017-11-29,"Arsenal","Huddersfield",5,0,"H",1,0,"H","G Scott"
"1656","E0",2017-11-29,"Bournemouth","Burnley",1,2,"A",0,1,"A","R East"
"1657","E0",2017-11-29,"Chelsea","Swansea",1,0,"H",0,0,"D","N Swarbrick"
"1658","E0",2017-11-29,"Everton","West Ham",4,0,"H",2,0,"H","M Oliver"
"1659","E0",2017-11-29,"Man City","Southampton",2,1,"H",0,0,"D","P Tierney"
"1660","E0",2017-11-29,"Stoke","Liverpool",0,3,"A",0,1,"A","M Atkinson"
"1661","E0",2017-12-02,"Arsenal","Man United",1,3,"A",0,2,"A","A Marriner"
"1662","E0",2017-12-02,"Brighton","Liverpool",1,5,"A",0,2,"A","G Scott"
"1663","E0",2017-12-02,"Chelsea","Newcastle",3,1,"H",2,1,"H","K Friend"
"1664","E0",2017-12-02,"Everton","Huddersfield",2,0,"H",0,0,"D","C Kavanagh"
"1665","E0",2017-12-02,"Leicester","Burnley",1,0,"H",1,0,"H","P Tierney"
"1666","E0",2017-12-02,"Stoke","Swansea",2,1,"H",2,1,"H","C Pawson"
"1667","E0",2017-12-02,"Watford","Tottenham",1,1,"D",1,1,"D","M Atkinson"
"1668","E0",2017-12-02,"West Brom","Crystal Palace",0,0,"D",0,0,"D","M Oliver"
"1669","E0",2017-12-03,"Bournemouth","Southampton",1,1,"D",1,0,"H","J Moss"
"1670","E0",2017-12-03,"Man City","West Ham",2,1,"H",0,1,"A","M Dean"
"1671","E0",2017-12-09,"Burnley","Watford",1,0,"H",1,0,"H","L Probert"
"1672","E0",2017-12-09,"Crystal Palace","Bournemouth",2,2,"D",2,2,"D","K Friend"
"1673","E0",2017-12-09,"Huddersfield","Brighton",2,0,"H",2,0,"H","S Attwell"
"1674","E0",2017-12-09,"Newcastle","Leicester",2,3,"A",1,1,"D","N Swarbrick"
"1675","E0",2017-12-09,"Swansea","West Brom",1,0,"H",0,0,"D","M Dean"
"1676","E0",2017-12-09,"Tottenham","Stoke",5,1,"H",1,0,"H","R East"
"1677","E0",2017-12-09,"West Ham","Chelsea",1,0,"H",1,0,"H","A Taylor"
"1678","E0",2017-12-10,"Liverpool","Everton",1,1,"D",1,0,"H","C Pawson"
"1679","E0",2017-12-10,"Man United","Man City",1,2,"A",1,1,"D","M Oliver"
"1680","E0",2017-12-10,"Southampton","Arsenal",1,1,"D",1,0,"H","R Madley"
"1681","E0",2017-12-12,"Burnley","Stoke",1,0,"H",0,0,"D","M Jones"
"1682","E0",2017-12-12,"Crystal Palace","Watford",2,1,"H",0,1,"A","L Mason"
"1683","E0",2017-12-12,"Huddersfield","Chelsea",1,3,"A",0,2,"A","A Marriner"
"1684","E0",2017-12-13,"Liverpool","West Brom",0,0,"D",0,0,"D","P Tierney"
"1685","E0",2017-12-13,"Man United","Bournemouth",1,0,"H",1,0,"H","G Scott"
"1686","E0",2017-12-13,"Newcastle","Everton",0,1,"A",0,1,"A","M Atkinson"
"1687","E0",2017-12-13,"Southampton","Leicester",1,4,"A",0,3,"A","C Kavanagh"
"1688","E0",2017-12-13,"Swansea","Man City",0,4,"A",0,2,"A","A Taylor"
"1689","E0",2017-12-13,"Tottenham","Brighton",2,0,"H",1,0,"H","R Madley"
"1690","E0",2017-12-13,"West Ham","Arsenal",0,0,"D",0,0,"D","J Moss"
"1691","E0",2017-12-16,"Arsenal","Newcastle",1,0,"H",1,0,"H","S Attwell"
"1692","E0",2017-12-16,"Brighton","Burnley",0,0,"D",0,0,"D","C Kavanagh"
"1693","E0",2017-12-16,"Chelsea","Southampton",1,0,"H",1,0,"H","R East"
"1694","E0",2017-12-16,"Leicester","Crystal Palace",0,3,"A",0,2,"A","M Atkinson"
"1695","E0",2017-12-16,"Man City","Tottenham",4,1,"H",1,0,"H","C Pawson"
"1696","E0",2017-12-16,"Stoke","West Ham",0,3,"A",0,1,"A","G Scott"
"1697","E0",2017-12-16,"Watford","Huddersfield",1,4,"A",0,2,"A","M Oliver"
"1698","E0",2017-12-17,"Bournemouth","Liverpool",0,4,"A",0,3,"A","A Marriner"
"1699","E0",2017-12-17,"West Brom","Man United",1,2,"A",0,2,"A","A Taylor"
"1700","E0",2017-12-18,"Everton","Swansea",3,1,"H",1,1,"D","J Moss"
"1701","E0",2017-12-22,"Arsenal","Liverpool",3,3,"D",0,1,"A","M Atkinson"
"1702","E0",2017-12-23,"Brighton","Watford",1,0,"H",0,0,"D","P Tierney"
"1703","E0",2017-12-23,"Burnley","Tottenham",0,3,"A",0,1,"A","M Oliver"
"1704","E0",2017-12-23,"Everton","Chelsea",0,0,"D",0,0,"D","R Madley"
"1705","E0",2017-12-23,"Leicester","Man United",2,2,"D",1,1,"D","J Moss"
"1706","E0",2017-12-23,"Man City","Bournemouth",4,0,"H",1,0,"H","M Jones"
"1707","E0",2017-12-23,"Southampton","Huddersfield",1,1,"D",1,0,"H","L Probert"
"1708","E0",2017-12-23,"Stoke","West Brom",3,1,"H",2,0,"H","N Swarbrick"
"1709","E0",2017-12-23,"Swansea","Crystal Palace",1,1,"D",0,0,"D","C Pawson"
"1710","E0",2017-12-23,"West Ham","Newcastle",2,3,"A",1,1,"D","L Mason"
"1711","E0",2017-12-26,"Bournemouth","West Ham",3,3,"D",1,1,"D","S Attwell"
"1712","E0",2017-12-26,"Chelsea","Brighton",2,0,"H",0,0,"D","M Dean"
"1713","E0",2017-12-26,"Huddersfield","Stoke",1,1,"D",1,0,"H","A Taylor"
"1714","E0",2017-12-26,"Liverpool","Swansea",5,0,"H",1,0,"H","K Friend"
"1715","E0",2017-12-26,"Man United","Burnley",2,2,"D",0,2,"A","M Atkinson"
"1716","E0",2017-12-26,"Tottenham","Southampton",5,2,"H",2,0,"H","G Scott"
"1717","E0",2017-12-26,"Watford","Leicester",2,1,"H",1,1,"D","C Kavanagh"
"1718","E0",2017-12-26,"West Brom","Everton",0,0,"D",0,0,"D","R East"
"1719","E0",2017-12-27,"Newcastle","Man City",0,1,"A",0,1,"A","A Marriner"
"1720","E0",2017-12-28,"Crystal Palace","Arsenal",2,3,"A",0,1,"A","M Oliver"
"1721","E0",2017-12-30,"Bournemouth","Everton",2,1,"H",1,0,"H","L Probert"
"1722","E0",2017-12-30,"Chelsea","Stoke",5,0,"H",3,0,"H","K Friend"
"1723","E0",2017-12-30,"Huddersfield","Burnley",0,0,"D",0,0,"D","P Tierney"
"1724","E0",2017-12-30,"Liverpool","Leicester",2,1,"H",0,1,"A","N Swarbrick"
"1725","E0",2017-12-30,"Man United","Southampton",0,0,"D",0,0,"D","C Pawson"
"1726","E0",2017-12-30,"Newcastle","Brighton",0,0,"D",0,0,"D","A Taylor"
"1727","E0",2017-12-30,"Watford","Swansea",1,2,"A",1,0,"H","M Atkinson"
"1728","E0",2017-12-31,"Crystal Palace","Man City",0,0,"D",0,0,"D","J Moss"
"1729","E0",2017-12-31,"West Brom","Arsenal",1,1,"D",0,0,"D","M Dean"
"1730","E0",2018-01-01,"Brighton","Bournemouth",2,2,"D",1,1,"D","M Oliver"
"1731","E0",2018-01-01,"Burnley","Liverpool",1,2,"A",0,0,"D","R East"
"1732","E0",2018-01-01,"Everton","Man United",0,2,"A",0,0,"D","A Marriner"
"1733","E0",2018-01-01,"Leicester","Huddersfield",3,0,"H",0,0,"D","G Scott"
"1734","E0",2018-01-01,"Stoke","Newcastle",0,1,"A",0,0,"D","C Kavanagh"
"1735","E0",2018-01-02,"Man City","Watford",3,1,"H",2,0,"H","L Mason"
"1736","E0",2018-01-02,"Southampton","Crystal Palace",1,2,"A",1,0,"H","S Attwell"
"1737","E0",2018-01-02,"Swansea","Tottenham",0,2,"A",0,1,"A","R Madley"
"1738","E0",2018-01-02,"West Ham","West Brom",2,1,"H",0,1,"A","M Jones"
"1739","E0",2018-01-03,"Arsenal","Chelsea",2,2,"D",0,0,"D","A Taylor"
"1740","E0",2018-01-04,"Tottenham","West Ham",1,1,"D",0,0,"D","M Dean"
"1741","E0",2018-01-13,"Chelsea","Leicester",0,0,"D",0,0,"D","M Jones"
"1742","E0",2018-01-13,"Crystal Palace","Burnley",1,0,"H",1,0,"H","M Oliver"
"1743","E0",2018-01-13,"Huddersfield","West Ham",1,4,"A",1,1,"D","J Moss"
"1744","E0",2018-01-13,"Newcastle","Swansea",1,1,"D",0,0,"D","G Scott"
"1745","E0",2018-01-13,"Tottenham","Everton",4,0,"H",1,0,"H","C Pawson"
"1746","E0",2018-01-13,"Watford","Southampton",2,2,"D",0,2,"A","R East"
"1747","E0",2018-01-13,"West Brom","Brighton",2,0,"H",1,0,"H","M Atkinson"
"1748","E0",2018-01-14,"Bournemouth","Arsenal",2,1,"H",0,0,"D","K Friend"
"1749","E0",2018-01-14,"Liverpool","Man City",4,3,"H",1,1,"D","A Marriner"
"1750","E0",2018-01-15,"Man United","Stoke",3,0,"H",2,0,"H","A Taylor"
"1751","E0",2018-01-20,"Arsenal","Crystal Palace",4,1,"H",4,0,"H","C Kavanagh"
"1752","E0",2018-01-20,"Brighton","Chelsea",0,4,"A",0,2,"A","J Moss"
"1753","E0",2018-01-20,"Burnley","Man United",0,1,"A",0,0,"D","M Dean"
"1754","E0",2018-01-20,"Everton","West Brom",1,1,"D",0,1,"A","S Attwell"
"1755","E0",2018-01-20,"Leicester","Watford",2,0,"H",1,0,"H","L Probert"
"1756","E0",2018-01-20,"Man City","Newcastle",3,1,"H",1,0,"H","P Tierney"
"1757","E0",2018-01-20,"Stoke","Huddersfield",2,0,"H",0,0,"D","M Oliver"
"1758","E0",2018-01-20,"West Ham","Bournemouth",1,1,"D",0,0,"D","M Atkinson"
"1759","E0",2018-01-21,"Southampton","Tottenham",1,1,"D",1,1,"D","K Friend"
"1760","E0",2018-01-22,"Swansea","Liverpool",1,0,"H",1,0,"H","N Swarbrick"
"1761","E0",2018-01-30,"Huddersfield","Liverpool",0,3,"A",0,2,"A","K Friend"
"1762","E0",2018-01-30,"Swansea","Arsenal",3,1,"H",1,1,"D","L Mason"
"1763","E0",2018-01-30,"West Ham","Crystal Palace",1,1,"D",1,1,"D","N Swarbrick"
"1764","E0",2018-01-31,"Chelsea","Bournemouth",0,3,"A",0,0,"D","L Probert"
"1765","E0",2018-01-31,"Everton","Leicester",2,1,"H",2,0,"H","C Kavanagh"
"1766","E0",2018-01-31,"Man City","West Brom",3,0,"H",1,0,"H","R Madley"
"1767","E0",2018-01-31,"Newcastle","Burnley",1,1,"D",0,0,"D","S Hooper"
"1768","E0",2018-01-31,"Southampton","Brighton",1,1,"D",0,1,"A","M Dean"
"1769","E0",2018-01-31,"Stoke","Watford",0,0,"D",0,0,"D","J Moss"
"1770","E0",2018-01-31,"Tottenham","Man United",2,0,"H",2,0,"H","A Marriner"
"1771","E0",2018-02-03,"Arsenal","Everton",5,1,"H",4,0,"H","N Swarbrick"
"1772","E0",2018-02-03,"Bournemouth","Stoke",2,1,"H",0,1,"A","P Tierney"
"1773","E0",2018-02-03,"Brighton","West Ham",3,1,"H",1,1,"D","R East"
"1774","E0",2018-02-03,"Burnley","Man City",1,1,"D",0,1,"A","M Atkinson"
"1775","E0",2018-02-03,"Leicester","Swansea",1,1,"D",1,0,"H","A Taylor"
"1776","E0",2018-02-03,"Man United","Huddersfield",2,0,"H",0,0,"D","S Attwell"
"1777","E0",2018-02-03,"West Brom","Southampton",2,3,"A",1,2,"A","M Oliver"
"1778","E0",2018-02-04,"Crystal Palace","Newcastle",1,1,"D",0,1,"A","A Marriner"
"1779","E0",2018-02-04,"Liverpool","Tottenham",2,2,"D",1,0,"H","J Moss"
"1780","E0",2018-02-05,"Watford","Chelsea",4,1,"H",1,0,"H","M Dean"
"1781","E0",2018-02-10,"Everton","Crystal Palace",3,1,"H",0,0,"D","J Moss"
"1782","E0",2018-02-10,"Man City","Leicester",5,1,"H",1,1,"D","M Jones"
"1783","E0",2018-02-10,"Stoke","Brighton",1,1,"D",0,1,"A","R Madley"
"1784","E0",2018-02-10,"Swansea","Burnley",1,0,"H",0,0,"D","A Marriner"
"1785","E0",2018-02-10,"Tottenham","Arsenal",1,0,"H",0,0,"D","A Taylor"
"1786","E0",2018-02-10,"West Ham","Watford",2,0,"H",1,0,"H","G Scott"
"1787","E0",2018-02-11,"Huddersfield","Bournemouth",4,1,"H",2,1,"H","M Oliver"
"1788","E0",2018-02-11,"Newcastle","Man United",1,0,"H",0,0,"D","C Pawson"
"1789","E0",2018-02-11,"Southampton","Liverpool",0,2,"A",0,2,"A","M Atkinson"
"1790","E0",2018-02-12,"Chelsea","West Brom",3,0,"H",1,0,"H","L Mason"
"1791","E0",2018-02-24,"Bournemouth","Newcastle",2,2,"D",0,2,"A","R East"
"1792","E0",2018-02-24,"Brighton","Swansea",4,1,"H",1,0,"H","M Dean"
"1793","E0",2018-02-24,"Burnley","Southampton",1,1,"D",0,0,"D","R Madley"
"1794","E0",2018-02-24,"Leicester","Stoke",1,1,"D",0,1,"A","M Oliver"
"1795","E0",2018-02-24,"Liverpool","West Ham",4,1,"H",1,0,"H","S Attwell"
"1796","E0",2018-02-24,"Watford","Everton",1,0,"H",0,0,"D","A Taylor"
"1797","E0",2018-02-24,"West Brom","Huddersfield",1,2,"A",0,0,"D","J Moss"
"1798","E0",2018-02-25,"Crystal Palace","Tottenham",0,1,"A",0,0,"D","K Friend"
"1799","E0",2018-02-25,"Man United","Chelsea",2,1,"H",1,1,"D","M Atkinson"
"1800","E0",2018-03-01,"Arsenal","Man City",0,3,"A",0,3,"A","A Marriner"
"1801","E0",2018-03-03,"Burnley","Everton",2,1,"H",0,1,"A","C Kavanagh"
"1802","E0",2018-03-03,"Leicester","Bournemouth",1,1,"D",0,1,"A","L Probert"
"1803","E0",2018-03-03,"Liverpool","Newcastle",2,0,"H",1,0,"H","G Scott"
"1804","E0",2018-03-03,"Southampton","Stoke",0,0,"D",0,0,"D","A Taylor"
"1805","E0",2018-03-03,"Swansea","West Ham",4,1,"H",2,0,"H","M Atkinson"
"1806","E0",2018-03-03,"Tottenham","Huddersfield",2,0,"H",1,0,"H","K Friend"
"1807","E0",2018-03-03,"Watford","West Brom",1,0,"H",0,0,"D","P Tierney"
"1808","E0",2018-03-04,"Brighton","Arsenal",2,1,"H",2,1,"H","S Attwell"
"1809","E0",2018-03-04,"Man City","Chelsea",1,0,"H",0,0,"D","M Oliver"
"1810","E0",2018-03-05,"Crystal Palace","Man United",2,3,"A",1,0,"H","N Swarbrick"
